region_index,region_label,time,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min
0,Bronx County,2025-03-09T22:00,38.3,43.8,14.2,15.6
0,Bronx County,2025-03-09T23:00,38.8,42.6,9.6,15.4
0,Bronx County,2025-03-10T00:00,38.3,41.4,8.2,15.6
0,Bronx County,2025-03-10T01:00,37.7,40.3,6.8,15.8
0,Bronx County,2025-03-10T02:00,38.4,40.3,4.8,15.6
0,Bronx County,2025-03-10T03:00,41.7,43.1,3.1,14.3
0,Bronx County,2025-03-10T04:00,47.6,48.3,1.6,12.5
0,Bronx County,2025-03-10T05:00,49.1,52,5.7,12.2
0,Bronx County,2025-03-10T06:00,37.5,47.5,26.4,15.9
0,Bronx County,2025-03-10T07:00,28.5,41.5,45.6,21
0,Bronx County,2025-03-10T08:00,25.6,39.8,55.3,23.3
0,Bronx County,2025-03-10T09:00,29.2,40.9,40.2,20.5
0,Bronx County,2025-03-10T10:00,30.2,41.6,37.4,19.8
0,Bronx County,2025-03-10T11:00,28.2,40.4,43.1,21.2
0,Bronx County,2025-03-10T12:00,28.8,40.6,40.8,20.7
0,Bronx County,2025-03-10T13:00,28.4,40.8,43.4,21
0,Bronx County,2025-03-10T14:00,25.7,39.9,55.3,23.3
0,Bronx County,2025-03-10T15:00,24.1,39.5,63.7,24.8
0,Bronx County,2025-03-10T16:00,23,39.3,71,26
0,Bronx County,2025-03-10T17:00,24,39.6,64.8,24.9
0,Bronx County,2025-03-10T18:00,29.4,41,39.7,20.4
0,Bronx County,2025-03-10T19:00,34.1,42.2,23.6,17.5
0,Bronx County,2025-03-10T20:00,32.9,41.4,25.6,18.1
0,Bronx County,2025-03-10T21:00,34.2,41.6,21.4,17.5
0,Bronx County,2025-03-10T22:00,36.4,42.2,15.9,16.4
0,Bronx County,2025-03-10T23:00,37,42.3,14.4,16.1
0,Bronx County,2025-03-11T00:00,36.4,40.8,12.2,16.4
0,Bronx County,2025-03-11T01:00,37,40,8.1,16.1
0,Bronx County,2025-03-11T02:00,38.1,40.4,5.9,15.7
0,Bronx County,2025-03-11T03:00,42,43.7,4.1,14.2
0,Bronx County,2025-03-11T04:00,46.8,47.8,2.2,12.8
0,Bronx County,2025-03-11T05:00,46.1,51.1,10.8,12.9
0,Bronx County,2025-03-11T06:00,36.6,47,28.4,16.3
0,Bronx County,2025-03-11T07:00,27.9,41.1,47.1,21.4
0,Bronx County,2025-03-11T08:00,24.8,39.4,58.7,24.1
0,Bronx County,2025-03-11T09:00,28,40.4,43.9,21.3
0,Bronx County,2025-03-11T10:00,29.4,41.1,39.6,20.3
0,Bronx County,2025-03-11T11:00,29.1,40.9,40.5,20.5
0,Bronx County,2025-03-11T12:00,27.8,40,43.7,21.5
0,Bronx County,2025-03-11T13:00,28.1,40.3,43.5,21.3
0,Bronx County,2025-03-11T14:00,25.7,40.2,56.3,23.2
0,Bronx County,2025-03-11T15:00,24.2,39.8,64.6,24.7
0,Bronx County,2025-03-11T16:00,23.6,39.4,66.9,25.3
0,Bronx County,2025-03-11T17:00,24.8,39.7,60.1,24.1
0,Bronx County,2025-03-11T18:00,28.5,41,44,21
0,Bronx County,2025-03-11T19:00,31.4,41.7,32.5,19
0,Bronx County,2025-03-11T20:00,34.6,41.9,21.2,17.3
0,Bronx County,2025-03-11T21:00,36.8,43,16.8,16.2
0,Bronx County,2025-03-11T22:00,36.2,42.7,17.8,16.5
0,Bronx County,2025-03-11T23:00,35.8,41.9,17,16.7
0,Bronx County,2025-03-12T00:00,35.7,40.7,13.9,16.7
0,Bronx County,2025-03-12T01:00,35.7,39.2,9.9,16.7
0,Bronx County,2025-03-12T02:00,37.7,40.3,6.6,15.8
0,Bronx County,2025-03-12T03:00,41.8,43.6,4.3,14.3
0,Bronx County,2025-03-12T04:00,47.2,48.3,2.2,12.6
0,Bronx County,2025-03-12T05:00,48.1,51.6,7.1,12.4
0,Bronx County,2025-03-12T06:00,36.8,47.2,28.1,16.2
0,Bronx County,2025-03-12T07:00,27.3,40.9,50.1,21.9
0,Bronx County,2025-03-12T08:00,25,39.8,59.1,23.9
0,Bronx County,2025-03-12T09:00,28.9,41,41.7,20.7
0,Bronx County,2025-03-12T10:00,29.6,41.7,40.8,20.2
0,Bronx County,2025-03-12T11:00,29.8,41.1,37.9,20.1
0,Bronx County,2025-03-12T12:00,29.4,41,39.3,20.3
0,Bronx County,2025-03-12T13:00,29.4,41.4,40.6,20.3
0,Bronx County,2025-03-12T14:00,25.9,40.5,56,23
0,Bronx County,2025-03-12T15:00,24.3,40,64.6,24.6
0,Bronx County,2025-03-12T16:00,24.3,39.9,64.3,24.6
0,Bronx County,2025-03-12T17:00,25.1,40,59.1,23.8
0,Bronx County,2025-03-12T18:00,29.6,41.1,38.8,20.2
0,Bronx County,2025-03-12T19:00,32,41.6,30,18.7
0,Bronx County,2025-03-12T20:00,34.1,41.8,22.6,17.5
0,Bronx County,2025-03-12T21:00,37.1,43.2,16.4,16.1
0,Bronx County,2025-03-12T22:00,36.5,42.8,17.1,16.4
0,Bronx County,2025-03-12T23:00,36.5,42,14.9,16.4
0,Bronx County,2025-03-13T00:00,36.4,40.8,12.1,16.4
0,Bronx County,2025-03-13T01:00,36.4,40.3,10.7,16.4
0,Bronx County,2025-03-13T02:00,39,41.5,6.5,15.3
0,Bronx County,2025-03-13T03:00,42.1,43.8,4.2,14.2
0,Bronx County,2025-03-13T04:00,47.4,48.6,2.6,12.6
0,Bronx County,2025-03-13T05:00,48.8,52.3,7.2,12.2
0,Bronx County,2025-03-13T06:00,37.6,47,25.1,15.9
0,Bronx County,2025-03-13T07:00,27.2,40.9,50.4,22
0,Bronx County,2025-03-13T08:00,25,39.5,58,23.9
0,Bronx County,2025-03-13T09:00,27.5,40.8,47.9,21.7
0,Bronx County,2025-03-13T10:00,29.1,41.5,42.5,20.6
0,Bronx County,2025-03-13T11:00,27.1,40.3,48.8,22.1
0,Bronx County,2025-03-13T12:00,27,40.1,48.6,22.2
0,Bronx County,2025-03-13T13:00,27.8,40.8,46.7,21.5
0,Bronx County,2025-03-13T14:00,25.9,40.7,57,23.1
0,Bronx County,2025-03-13T15:00,24.4,40.1,64.1,24.5
0,Bronx County,2025-03-13T16:00,23.4,39.7,69.4,25.5
0,Bronx County,2025-03-13T17:00,23.9,39.6,65.7,25
0,Bronx County,2025-03-13T18:00,28,41.4,47.8,21.4
0,Bronx County,2025-03-13T19:00,31.7,42.4,33.9,18.9
0,Bronx County,2025-03-13T20:00,34.2,42.5,24.2,17.5
0,Bronx County,2025-03-13T21:00,35.8,43.2,20.5,16.7
0,Bronx County,2025-03-13T22:00,36.8,43.8,19,16.2
0,Bronx County,2025-03-13T23:00,36.7,43.3,17.8,16.3
0,Bronx County,2025-03-14T00:00,37.1,42.4,14.3,16.1
0,Bronx County,2025-03-14T01:00,36.9,41.7,12.9,16.2
0,Bronx County,2025-03-14T02:00,39.1,41.6,6.3,15.3
0,Bronx County,2025-03-14T03:00,42.5,44.7,4.9,14
0,Bronx County,2025-03-14T04:00,47.4,48.6,2.5,12.6
0,Bronx County,2025-03-14T05:00,48.6,51.6,6.1,12.3
0,Bronx County,2025-03-14T06:00,39.1,47.5,21.5,15.3
0,Bronx County,2025-03-14T07:00,28.4,40.9,43.7,21
0,Bronx County,2025-03-14T08:00,27.4,39.7,45.1,21.8
0,Bronx County,2025-03-14T09:00,31.4,41.3,31.2,19
0,Bronx County,2025-03-14T10:00,31.3,42.5,35.5,19.1
0,Bronx County,2025-03-14T11:00,30.7,42.2,37.2,19.5
0,Bronx County,2025-03-14T12:00,30,42,39.8,19.9
0,Bronx County,2025-03-14T13:00,29,42.2,45.5,20.6
0,Bronx County,2025-03-14T14:00,25.3,40.8,61.4,23.6
0,Bronx County,2025-03-14T15:00,21.9,39.8,81.2,27.2
0,Bronx County,2025-03-14T16:00,21.2,39.5,85.7,28.1
0,Bronx County,2025-03-14T17:00,21.8,39.4,80.4,27.4
0,Bronx County,2025-03-14T18:00,26.1,41.2,57.7,22.9
0,Bronx County,2025-03-14T19:00,30.5,42.4,39.1,19.6
0,Bronx County,2025-03-14T20:00,32.2,42.1,30.5,18.5
0,Bronx County,2025-03-14T21:00,34.3,42.6,24.3,17.4
0,Bronx County,2025-03-14T22:00,33.6,42.2,25.3,17.8
0,Bronx County,2025-03-14T23:00,34.6,42,21.3,17.3
0,Bronx County,2025-03-15T00:00,35,41.3,18,17.1
0,Bronx County,2025-03-15T01:00,36.3,40.9,12.8,16.5
0,Bronx County,2025-03-15T02:00,37.1,40.6,9.2,16.1
0,Bronx County,2025-03-15T03:00,39.5,42.6,7.8,15.1
0,Bronx County,2025-03-15T04:00,41.9,43.8,4.5,14.2
0,Bronx County,2025-03-15T05:00,46.3,47.6,2.7,12.9
0,Bronx County,2025-03-15T06:00,46.3,48.8,5.3,12.9
0,Bronx County,2025-03-15T07:00,44.5,48.2,8.2,13.4
0,Bronx County,2025-03-15T08:00,41.6,47.3,13.6,14.4
0,Bronx County,2025-03-15T09:00,39.1,46.7,19.3,15.3
0,Bronx County,2025-03-15T10:00,35.4,46.1,30.2,16.9
0,Bronx County,2025-03-15T11:00,34.6,45.9,32.8,17.3
0,Bronx County,2025-03-15T12:00,33.1,44.9,35.6,18
0,Bronx County,2025-03-15T13:00,30.8,44.6,44.8,19.4
0,Bronx County,2025-03-15T14:00,29.5,43.6,47.8,20.3
0,Bronx County,2025-03-15T15:00,29.8,43.7,46.5,20
0,Bronx County,2025-03-15T16:00,29.6,43.7,47.6,20.2
0,Bronx County,2025-03-15T17:00,30.5,43.6,43,19.6
0,Bronx County,2025-03-15T18:00,29.9,43.7,45.9,20
0,Bronx County,2025-03-15T19:00,32.3,43.4,34.2,18.5
0,Bronx County,2025-03-15T20:00,32.3,42.6,31.7,18.5
0,Bronx County,2025-03-15T21:00,35.5,43.9,23.5,16.8
0,Bronx County,2025-03-15T22:00,35.9,44.4,23.4,16.6
0,Bronx County,2025-03-15T23:00,37.6,44.3,17.9,15.9
0,Bronx County,2025-03-16T00:00,38,43,13.2,15.7
0,Bronx County,2025-03-16T01:00,38.4,42,9.2,15.6
0,Bronx County,2025-03-16T02:00,38.6,41.7,7.9,15.5
0,Bronx County,2025-03-16T03:00,40,42.3,5.8,14.9
0,Bronx County,2025-03-16T04:00,41.6,43.3,4.2,14.4
0,Bronx County,2025-03-16T05:00,44.7,45.9,2.7,13.4
0,Bronx County,2025-03-16T06:00,46.5,48.3,3.8,12.8
0,Bronx County,2025-03-16T07:00,47.2,49,3.6,12.6
0,Bronx County,2025-03-16T08:00,46.1,48.9,6.2,13
0,Bronx County,2025-03-16T09:00,44.8,49.3,9.8,13.3
0,Bronx County,2025-03-16T10:00,41.5,48.2,16.1,14.4
0,Bronx County,2025-03-16T11:00,39.6,48.2,21.6,15.1
0,Bronx County,2025-03-16T12:00,38.7,47.4,22.5,15.4
0,Bronx County,2025-03-16T13:00,36.8,47.2,28.2,16.2
0,Bronx County,2025-03-16T14:00,33.8,46.1,36.4,17.7
0,Bronx County,2025-03-16T15:00,33.5,45.7,36.4,17.9
0,Bronx County,2025-03-16T16:00,34.2,45.8,33.8,17.5
0,Bronx County,2025-03-16T17:00,34.2,45.4,32.4,17.4
0,Bronx County,2025-03-16T18:00,36,45.4,25.8,16.6
0,Bronx County,2025-03-16T19:00,35.8,45.2,26.2,16.7
0,Bronx County,2025-03-16T20:00,36.5,44.1,21,16.4
0,Bronx County,2025-03-16T21:00,37.9,44.4,17.1,15.8
0,Bronx County,2025-03-16T22:00,38.1,43.6,14.2,15.7
0,Bronx County,2025-03-16T23:00,38.9,42.9,10.1,15.4
0,Bronx County,2025-03-17T00:00,37.3,41.7,11.7,16
0,Bronx County,2025-03-17T01:00,37,41.5,12,16.1
0,Bronx County,2025-03-17T02:00,37.8,41.6,10.2,15.8
0,Bronx County,2025-03-17T03:00,40.7,44.3,8.6,14.7
0,Bronx County,2025-03-17T04:00,44.7,47.9,7.1,13.3
0,Bronx County,2025-03-17T05:00,43.7,51,16.6,13.7
0,Bronx County,2025-03-17T06:00,33.9,46.5,37.2,17.6
0,Bronx County,2025-03-17T07:00,25.8,40.7,57.8,23.2
0,Bronx County,2025-03-17T08:00,24.8,39.5,59.1,24.1
0,Bronx County,2025-03-17T09:00,29.3,41,39.9,20.4
0,Bronx County,2025-03-17T10:00,31.7,42.2,33.4,18.9
0,Bronx County,2025-03-17T11:00,30.4,41.7,37.3,19.7
0,Bronx County,2025-03-17T12:00,30.2,41.4,36.8,19.8
0,Bronx County,2025-03-17T13:00,29.2,41.1,40.5,20.5
0,Bronx County,2025-03-17T14:00,28.7,41,42.5,20.8
0,Bronx County,2025-03-17T15:00,27,40.4,49.4,22.1
0,Bronx County,2025-03-17T16:00,25,39.7,58.6,23.9
0,Bronx County,2025-03-17T17:00,26.6,40,50.1,22.4
0,Bronx County,2025-03-17T18:00,30.7,41.3,34.4,19.4
0,Bronx County,2025-03-17T19:00,34,41.6,22.2,17.5
0,Bronx County,2025-03-17T20:00,34.9,41.6,19.1,17.1
0,Bronx County,2025-03-17T21:00,36.8,42.3,15,16.2
0,Bronx County,2025-03-17T22:00,37.4,42.7,14.1,16
0,Bronx County,2025-03-17T23:00,36.4,41.5,14.2,16.4
0,Bronx County,2025-03-18T00:00,36.5,40.9,12,16.4
0,Bronx County,2025-03-18T01:00,36.8,40.5,10.1,16.2
0,Bronx County,2025-03-18T02:00,38.4,40.8,6.2,15.6
0,Bronx County,2025-03-18T03:00,41.8,43.8,4.7,14.3
0,Bronx County,2025-03-18T04:00,47.5,48.6,2.2,12.6
0,Bronx County,2025-03-18T05:00,48.3,51.5,6.6,12.4
0,Bronx County,2025-03-18T06:00,36.7,46.7,27.3,16.3
0,Bronx County,2025-03-18T07:00,27.1,40.5,49.2,22
0,Bronx County,2025-03-18T08:00,25.4,39.7,55.9,23.5
0,Bronx County,2025-03-18T09:00,28.7,40.7,41.8,20.9
0,Bronx County,2025-03-18T10:00,30,41.3,37.6,19.9
0,Bronx County,2025-03-18T11:00,29.9,40.9,36.8,20
0,Bronx County,2025-03-18T12:00,30.1,41.1,36.4,19.8
0,Bronx County,2025-03-18T13:00,29.3,41.2,40.3,20.4
0,Bronx County,2025-03-18T14:00,26.4,40.5,53.4,22.6
0,Bronx County,2025-03-18T15:00,24.1,39.7,64.8,24.8
0,Bronx County,2025-03-18T16:00,23.5,39.3,66.9,25.4
0,Bronx County,2025-03-18T17:00,23.6,39.3,66.1,25.3
0,Bronx County,2025-03-18T18:00,27.1,40.2,48.6,22.1
0,Bronx County,2025-03-18T19:00,32.4,41.7,28.5,18.4
0,Bronx County,2025-03-18T20:00,34.7,42.1,21.2,17.2
0,Bronx County,2025-03-18T21:00,36.6,42.7,16.4,16.3
0,Bronx County,2025-03-18T22:00,36.9,42.9,16.3,16.2
0,Bronx County,2025-03-18T23:00,36.7,42,14.5,16.3
0,Bronx County,2025-03-19T00:00,36.2,40.6,12.2,16.5
0,Bronx County,2025-03-19T01:00,35.9,40,11.4,16.6
0,Bronx County,2025-03-19T02:00,37.5,40.7,8.4,15.9
0,Bronx County,2025-03-19T03:00,41.7,43.7,4.7,14.3
0,Bronx County,2025-03-19T04:00,47.8,48.7,1.9,12.5
0,Bronx County,2025-03-19T05:00,49,51.9,5.9,12.2
0,Bronx County,2025-03-19T06:00,37.4,47.1,25.9,16
0,Bronx County,2025-03-19T07:00,26.1,40.5,54.7,22.9
0,Bronx County,2025-03-19T08:00,24.2,39.5,62.9,24.6
0,Bronx County,2025-03-19T09:00,27.8,40.5,45.3,21.5
0,Bronx County,2025-03-19T10:00,29.8,41.6,39.3,20
0,Bronx County,2025-03-19T11:00,29.3,41,39.6,20.4
0,Bronx County,2025-03-19T12:00,27.9,40.3,44.2,21.4
0,Bronx County,2025-03-19T13:00,28,40.8,45.6,21.4
0,Bronx County,2025-03-19T14:00,24.6,40,61.9,24.2
0,Bronx County,2025-03-19T15:00,23,39.3,70.8,26
0,Bronx County,2025-03-19T16:00,22.3,39.3,75.7,26.8
0,Bronx County,2025-03-19T17:00,24.4,39.7,62.8,24.5
0,Bronx County,2025-03-19T18:00,30.1,41.5,37.9,19.9
0,Bronx County,2025-03-19T19:00,33.4,42.2,26.2,17.9
0,Bronx County,2025-03-19T20:00,35,42.4,21.1,17.1
0,Bronx County,2025-03-19T21:00,36.2,42.9,18.4,16.5
0,Bronx County,2025-03-19T22:00,36.4,42.7,17.3,16.4
0,Bronx County,2025-03-19T23:00,37.2,42.4,13.9,16.1
0,Bronx County,2025-03-20T00:00,36.9,41.7,13,16.2
0,Bronx County,2025-03-20T01:00,36.7,40.8,11,16.3
0,Bronx County,2025-03-20T02:00,38,40.6,7,15.7
0,Bronx County,2025-03-20T03:00,41.8,44.1,5.4,14.3
0,Bronx County,2025-03-20T04:00,47.2,49,3.7,12.6
0,Bronx County,2025-03-20T05:00,47.3,51.6,9.1,12.6
0,Bronx County,2025-03-20T06:00,35.1,46.4,32.4,17
0,Bronx County,2025-03-20T07:00,25,40.2,60.5,23.9
0,Bronx County,2025-03-20T08:00,23.1,39,68.6,25.9
0,Bronx County,2025-03-20T09:00,26.5,40.1,51.2,22.5
0,Bronx County,2025-03-20T10:00,28.2,41.2,46,21.2
0,Bronx County,2025-03-20T11:00,29,41.4,42.5,20.6
0,Bronx County,2025-03-20T12:00,28.5,40.8,43.3,21
0,Bronx County,2025-03-20T13:00,28.2,40.9,44.8,21.2
0,Bronx County,2025-03-20T14:00,24.6,40,62.3,24.3
0,Bronx County,2025-03-20T15:00,22.9,39.3,71.3,26.1
0,Bronx County,2025-03-20T16:00,23.1,39.2,69.4,25.8
0,Bronx County,2025-03-20T17:00,24.1,39.6,64.1,24.8
0,Bronx County,2025-03-20T18:00,28.6,41.2,43.6,20.9
0,Bronx County,2025-03-20T19:00,33.8,42.5,26,17.7
0,Bronx County,2025-03-20T20:00,34.6,42.8,23.6,17.3
0,Bronx County,2025-03-20T21:00,33.4,42.6,27.4,17.9
0,Bronx County,2025-03-20T22:00,35,43.3,23.6,17.1
0,Bronx County,2025-03-20T23:00,36.3,43.3,19.3,16.5
0,Bronx County,2025-03-21T00:00,35.9,42.4,18,16.7
0,Bronx County,2025-03-21T01:00,36.8,41.6,13.1,16.2
0,Bronx County,2025-03-21T02:00,39.7,43.2,8.6,15
0,Bronx County,2025-03-21T03:00,42.9,45.4,5.8,13.9
0,Bronx County,2025-03-21T04:00,46.2,48.1,4.1,12.9
0,Bronx County,2025-03-21T05:00,47.2,51,8,12.6
0,Bronx County,2025-03-21T06:00,35.6,46.5,30.3,16.8
0,Bronx County,2025-03-21T07:00,26.1,39.9,52.7,22.9
0,Bronx County,2025-03-21T08:00,24.9,39.2,57.2,24
0,Bronx County,2025-03-21T09:00,28.3,40.4,42.7,21.1
0,Bronx County,2025-03-21T10:00,28.2,40.7,44,21.2
0,Bronx County,2025-03-21T11:00,27.8,41.2,47.8,21.5
0,Bronx County,2025-03-21T12:00,27.5,40.8,48.2,21.7
0,Bronx County,2025-03-21T13:00,27.6,41,48.3,21.7
0,Bronx County,2025-03-21T14:00,23.5,40,69.8,25.4
0,Bronx County,2025-03-21T15:00,21,38.6,83.7,28.5
0,Bronx County,2025-03-21T16:00,22.1,39.1,77.2,27.1
0,Bronx County,2025-03-21T17:00,23.6,39.7,67.9,25.3
0,Bronx County,2025-03-21T18:00,26.6,40.7,52.8,22.4
0,Bronx County,2025-03-21T19:00,30.7,42.3,37.9,19.5
0,Bronx County,2025-03-21T20:00,32.6,42.2,29.6,18.4
0,Bronx County,2025-03-21T21:00,34.5,42.2,22.3,17.3
0,Bronx County,2025-03-21T22:00,33.6,41.9,24.4,17.8
0,Bronx County,2025-03-21T23:00,34.5,41.8,21.2,17.3
0,Bronx County,2025-03-22T00:00,36.6,41.8,14.1,16.3
0,Bronx County,2025-03-22T01:00,36.5,40.6,11.2,16.3
0,Bronx County,2025-03-22T02:00,37.2,40.6,9.1,16.1
0,Bronx County,2025-03-22T03:00,38.5,41.3,7.3,15.5
0,Bronx County,2025-03-22T04:00,39.4,42.6,8.1,15.2
0,Bronx County,2025-03-22T05:00,41.9,45.7,8.9,14.2
0,Bronx County,2025-03-22T06:00,43.3,47.4,9.2,13.8
0,Bronx County,2025-03-22T07:00,40.8,46.9,14.8,14.6
0,Bronx County,2025-03-22T08:00,39.8,46.3,16.4,15
0,Bronx County,2025-03-22T09:00,39,46.5,18.9,15.3
0,Bronx County,2025-03-22T10:00,36.7,46.4,26.4,16.3
0,Bronx County,2025-03-22T11:00,35.1,45.9,30.6,17
0,Bronx County,2025-03-22T12:00,32.3,44.9,39,18.5
0,Bronx County,2025-03-22T13:00,31.3,44.1,41,19.1
0,Bronx County,2025-03-22T14:00,31.1,44,41.4,19.2
0,Bronx County,2025-03-22T15:00,29.5,43.5,47.2,20.2
0,Bronx County,2025-03-22T16:00,29.9,43.6,45.6,20
0,Bronx County,2025-03-22T17:00,30.6,44,43.5,19.5
0,Bronx County,2025-03-22T18:00,30.8,43.8,42.4,19.4
0,Bronx County,2025-03-22T19:00,32.8,43.8,33.5,18.2
0,Bronx County,2025-03-22T20:00,32.9,42.9,30.3,18.2
0,Bronx County,2025-03-22T21:00,34.6,43.3,25,17.3
0,Bronx County,2025-03-22T22:00,37.1,44,18.4,16.1
0,Bronx County,2025-03-22T23:00,39.1,44.5,13.8,15.3
0,Bronx County,2025-03-23T00:00,38.7,43.2,11.5,15.4
0,Bronx County,2025-03-23T01:00,38.4,41.8,8.7,15.6
0,Bronx County,2025-03-23T02:00,38.2,41,7.3,15.6
0,Bronx County,2025-03-23T03:00,39.5,41.8,5.7,15.1
0,Bronx County,2025-03-23T04:00,40.3,42.1,4.5,14.8
0,Bronx County,2025-03-23T05:00,43.4,44.8,3.1,13.8
0,Bronx County,2025-03-23T06:00,45.5,46.6,2.4,13.1
0,Bronx County,2025-03-23T07:00,45.9,47.6,3.7,13
0,Bronx County,2025-03-23T08:00,45.8,48.4,5.7,13
0,Bronx County,2025-03-23T09:00,45.3,49.2,8.7,13.2
0,Bronx County,2025-03-23T10:00,42.6,49,15,14
0,Bronx County,2025-03-23T11:00,39.9,48.7,21.9,15
0,Bronx County,2025-03-23T12:00,37.9,47.8,26,15.8
0,Bronx County,2025-03-23T13:00,36.1,47.2,30.5,16.5
0,Bronx County,2025-03-23T14:00,33.6,46.3,37.7,17.8
0,Bronx County,2025-03-23T15:00,33.2,46.1,38.8,18
0,Bronx County,2025-03-23T16:00,32.6,45.8,40.1,18.3
0,Bronx County,2025-03-23T17:00,33.7,45.5,35.1,17.7
0,Bronx County,2025-03-23T18:00,34.4,45.8,33,17.3
0,Bronx County,2025-03-23T19:00,35.4,45.3,28.1,16.9
0,Bronx County,2025-03-23T20:00,36.5,44.7,22.4,16.4
0,Bronx County,2025-03-23T21:00,37.8,44.9,18.7,15.8
0,Bronx County,2025-03-23T22:00,39.4,44.4,12.7,15.2
0,Bronx County,2025-03-23T23:00,39.4,43.1,9.4,15.1
0,Bronx County,2025-03-24T00:00,39.1,42,7.2,15.3
0,Bronx County,2025-03-24T01:00,38,40.4,6.3,15.7
0,Bronx County,2025-03-24T02:00,38.3,40.2,5.1,15.6
0,Bronx County,2025-03-24T03:00,41.2,43.1,4.6,14.5
0,Bronx County,2025-03-24T04:00,45.3,47.5,4.8,13.2
0,Bronx County,2025-03-24T05:00,46.5,51.4,10.4,12.8
0,Bronx County,2025-03-24T06:00,33.6,46.5,38.4,17.8
0,Bronx County,2025-03-24T07:00,24.7,40.3,62.7,24.2
0,Bronx County,2025-03-24T08:00,23.2,39,67.8,25.8
0,Bronx County,2025-03-24T09:00,26.6,40.1,50.9,22.5
0,Bronx County,2025-03-24T10:00,27.7,40.7,46.8,21.6
0,Bronx County,2025-03-24T11:00,27.1,40.4,48.7,22
0,Bronx County,2025-03-24T12:00,28,40.8,45.6,21.3
0,Bronx County,2025-03-24T13:00,26.7,40.1,49.9,22.4
0,Bronx County,2025-03-24T14:00,24.2,39,61.1,24.7
0,Bronx County,2025-03-24T15:00,22.4,38.7,72.5,26.7
0,Bronx County,2025-03-24T16:00,21.2,38.3,80.9,28.2
0,Bronx County,2025-03-24T17:00,23.1,39,68.9,25.9
0,Bronx County,2025-03-24T18:00,29.4,41.4,40.9,20.3
0,Bronx County,2025-03-24T19:00,34.5,42.5,22.9,17.3
0,Bronx County,2025-03-24T20:00,35.9,42.5,18.2,16.6
0,Bronx County,2025-03-24T21:00,37.7,43.1,14.1,15.8
0,Bronx County,2025-03-24T22:00,37.7,42.9,13.9,15.9
0,Bronx County,2025-03-24T23:00,38,42.4,11.5,15.7
0,Bronx County,2025-03-25T00:00,38.3,41.9,9.1,15.6
0,Bronx County,2025-03-25T01:00,37.4,40.4,7.9,16
0,Bronx County,2025-03-25T02:00,38.5,40.7,5.6,15.5
0,Bronx County,2025-03-25T03:00,43.1,44.7,3.7,13.9
0,Bronx County,2025-03-25T04:00,47.6,48.3,1.3,12.5
0,Bronx County,2025-03-25T05:00,48.1,51.4,6.8,12.4
0,Bronx County,2025-03-25T06:00,36.6,46.6,27.1,16.3
0,Bronx County,2025-03-25T07:00,25.6,40.2,56.6,23.3
0,Bronx County,2025-03-25T08:00,23.5,39.1,65.9,25.4
0,Bronx County,2025-03-25T09:00,26.4,40.1,51.8,22.6
0,Bronx County,2025-03-25T10:00,28.5,40.9,43.4,21
0,Bronx County,2025-03-25T11:00,27.7,40.4,45.4,21.5
0,Bronx County,2025-03-25T12:00,27.5,40,45.3,21.7
0,Bronx County,2025-03-25T13:00,26.4,39.5,49.6,22.6
0,Bronx County,2025-03-25T14:00,24.1,39.2,62.5,24.8
0,Bronx County,2025-03-25T15:00,22.1,38.7,74.7,27
0,Bronx County,2025-03-25T16:00,21.6,38.6,78,27.6
0,Bronx County,2025-03-25T17:00,22,38.3,74,27.2
0,Bronx County,2025-03-25T18:00,28.2,40.6,43.8,21.2
0,Bronx County,2025-03-25T19:00,33,42.1,27.4,18.1
0,Bronx County,2025-03-25T20:00,34.2,41.9,22.2,17.4
0,Bronx County,2025-03-25T21:00,37.2,43,15.4,16
0,Bronx County,2025-03-25T22:00,36.8,43.3,17.5,16.2
0,Bronx County,2025-03-25T23:00,37,42,13.5,16.1
0,Bronx County,2025-03-26T00:00,35.3,40.4,14.5,16.9
0,Bronx County,2025-03-26T01:00,36.4,39.7,9,16.4
0,Bronx County,2025-03-26T02:00,38,40.5,6.7,15.7
0,Bronx County,2025-03-26T03:00,42.2,43.8,3.7,14.1
0,Bronx County,2025-03-26T04:00,47.6,48.5,1.7,12.5
0,Bronx County,2025-03-26T05:00,48.3,51.7,6.9,12.4
0,Bronx County,2025-03-26T06:00,36.9,46.8,26.8,16.2
0,Bronx County,2025-03-26T07:00,27.1,40.7,50,22
0,Bronx County,2025-03-26T08:00,25.8,39.8,54.3,23.2
0,Bronx County,2025-03-26T09:00,29.1,40.8,40.3,20.5
0,Bronx County,2025-03-26T10:00,29.6,41.3,39.5,20.2
0,Bronx County,2025-03-26T11:00,29.5,41,38.9,20.2
0,Bronx County,2025-03-26T12:00,28.5,40.4,41.8,21
0,Bronx County,2025-03-26T13:00,27.2,40.1,47.4,22
0,Bronx County,2025-03-26T14:00,22,39.1,77.1,27.1
0,Bronx County,2025-03-26T15:00,19.1,37.6,96.2,31.2
0,Bronx County,2025-03-26T16:00,20.6,38.6,86.7,29
0,Bronx County,2025-03-26T17:00,22.1,38.9,75.7,27
0,Bronx County,2025-03-26T18:00,27.3,40.7,48.7,21.8
0,Bronx County,2025-03-26T19:00,32.6,42.1,29,18.3
0,Bronx County,2025-03-26T20:00,34.3,42.2,23,17.4
0,Bronx County,2025-03-26T21:00,37.2,43.1,15.7,16
