record_id,region_index,region_label,corridor_id,corridor_label,source_hub,target_hub,time,day_of_week,hour_of_day,is_weekend,month,demand_index,temp_c,rain_mm,snow_mm,wind_kmh,cloud_cover_pct,visibility_km,incident_count,incident_severity,event_intensity,roadwork_active,school_holiday,transit_disruption_pct,baseline_flow_veh_per_h,observed_flow_veh_per_h,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min,travel_time_p90_per_10km_min,travel_time_variability_pct
showcase-000091,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T07:00,Wednesday,7,0,1,1.324,17.33,0.2,0.0,12.03,28.5,14.72,1,0.485,0.0,0,0,14.67,1380,1860,24.38,57.0,57.22,24.61,28.43,15.53
showcase-000092,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T07:00,Wednesday,7,0,1,1.374,15.86,2.14,0.0,16.04,65.9,13.07,2,0.779,0.0,0,0,30.57,1490,2049,12.42,61.0,79.65,48.33,68.19,41.1
showcase-000093,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T07:00,Wednesday,7,0,1,1.424,16.67,0.08,0.0,16.52,52.1,15.19,0,0.289,0.0,0,0,9.88,2060,2795,30.1,58.0,48.11,19.93,22.25,11.65
showcase-000094,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T07:00,Wednesday,7,0,1,1.514,17.0,0.67,0.0,9.83,33.5,14.79,1,0.597,0.0,0,0,18.67,2240,3306,24.33,63.0,61.38,24.66,29.85,21.04
showcase-000095,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T07:00,Wednesday,7,0,1,1.404,15.71,0.78,0.0,12.61,54.4,14.47,0,0.364,0.0,0,0,6.4,1825,2460,23.97,55.0,56.43,25.04,28.63,14.35
showcase-000096,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T08:00,Wednesday,8,0,1,1.55,17.55,0.19,0.0,22.13,31.5,16.08,0,0.295,0.0,0,0,9.36,1650,2235,20.31,42.0,51.65,29.54,32.0,8.31
showcase-000097,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T08:00,Wednesday,8,0,1,1.48,15.81,0.21,0.0,20.63,41.3,15.1,1,0.584,0.0,0,0,15.34,1520,2093,18.46,48.0,61.54,32.5,38.19,17.51
showcase-000098,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T08:00,Wednesday,8,0,1,1.61,18.17,0.13,0.0,24.62,31.6,16.0,0,0.192,0.0,0,0,11.05,2140,3342,22.72,54.0,57.93,26.41,29.02,9.86
showcase-000099,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-01T08:00,Wednesday,8,0,1,1.58,16.23,0.19,0.0,20.36,59.9,14.71,0,0.207,0.0,0,0,8.89,1960,3008,22.27,52.0,57.17,26.94,30.51,13.26
showcase-000100,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-01T08:00,Wednesday,8,0,1,1.56,17.39,0.0,0.0,14.62,56.5,16.36,2,0.693,0.0,0,0,29.47,1880,2809,12.07,50.0,75.85,49.7,65.63,32.05
showcase-000101,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-01T08:00,Wednesday,8,0,1,1.51,17.29,0.77,0.0,17.57,54.8,13.64,2,0.697,0.0,0,0,31.29,1760,2543,10.88,46.0,76.35,55.15,75.32,36.57
showcase-000102,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-01T08:00,Wednesday,8,0,1,1.59,16.97,0.93,0.0,19.51,51.3,14.46,1,0.526,0.0,0,0,18.17,1940,3008,13.27,44.0,69.85,45.23,56.63,25.2
showcase-000103,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T08:00,Wednesday,8,0,1,1.44,16.47,0.15,0.0,15.87,50.8,15.84,0,0.187,0.0,0,0,8.26,1380,1864,29.52,57.0,48.2,20.32,22.83,12.36
showcase-000104,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T08:00,Wednesday,8,0,1,1.49,17.29,0.05,0.0,21.72,44.7,15.08,0,0.34,0.0,0,0,9.67,1490,2015,26.36,61.0,56.79,22.76,25.95,14.03
showcase-000105,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T08:00,Wednesday,8,0,1,1.54,17.64,1.2,0.0,19.76,63.3,15.14,1,0.555,0.0,0,0,12.08,2060,3012,16.02,58.0,72.38,37.46,46.57,24.31
showcase-000106,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T08:00,Wednesday,8,0,1,1.63,16.76,0.59,0.0,21.25,61.0,14.13,1,0.534,0.0,0,0,12.91,2240,3535,16.8,63.0,73.33,35.7,44.17,23.72
showcase-000107,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T08:00,Wednesday,8,0,1,1.52,17.62,0.79,0.0,10.55,48.5,13.66,1,0.579,0.0,0,0,18.36,1825,2425,19.97,55.0,63.69,30.04,36.83,22.62
showcase-000108,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T09:00,Wednesday,9,0,1,1.503,16.79,0.91,0.0,16.01,39.5,14.88,0,0.418,0.0,0,0,5.79,1650,2524,18.87,42.0,55.07,31.79,35.78,12.55
showcase-000109,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T09:00,Wednesday,9,0,1,1.433,18.39,0.35,0.0,25.37,60.1,14.54,1,0.399,0.0,0,0,12.25,1520,2046,19.96,48.0,58.43,30.07,36.54,21.51
showcase-000110,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T09:00,Wednesday,9,0,1,1.563,17.18,0.33,0.0,14.52,60.2,15.06,0,0.266,0.0,0,0,11.79,2140,3158,24.35,54.0,54.9,24.64,27.08,9.9
showcase-000111,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-01T09:00,Wednesday,9,0,1,1.533,18.63,0.36,0.0,13.39,38.1,14.88,0,0.223,0.0,0,0,7.98,1960,2923,23.96,52.0,53.92,25.04,27.94,11.59
showcase-000112,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-01T09:00,Wednesday,9,0,1,1.513,18.44,4.17,0.0,26.35,87.7,10.34,0,0.418,0.0,0,0,8.61,1880,2877,7.5,50.0,85.0,80.0,93.29,16.62
showcase-000113,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-01T09:00,Wednesday,9,0,1,1.463,17.6,0.15,0.0,13.43,45.9,14.3,1,0.44,0.0,0,0,11.07,1760,2586,20.28,46.0,55.91,29.58,34.72,17.38
showcase-000114,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-01T09:00,Wednesday,9,0,1,1.543,18.13,0.05,0.0,19.17,28.6,16.13,0,0.267,0.0,0,0,5.18,1940,3043,21.07,44.0,52.12,28.48,31.25,9.74
showcase-000115,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T09:00,Wednesday,9,0,1,1.393,17.1,0.62,0.0,13.24,40.8,14.24,0,0.404,0.0,0,0,6.35,1380,1919,27.44,57.0,51.86,21.86,23.76,8.71
showcase-000116,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T09:00,Wednesday,9,0,1,1.443,16.78,0.04,0.0,17.65,32.5,14.97,1,0.508,0.0,0,0,17.77,1490,2139,22.2,61.0,63.61,27.03,32.29,19.45
showcase-000117,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T09:00,Wednesday,9,0,1,1.493,18.1,0.56,0.0,25.14,52.1,13.55,1,0.415,0.0,0,0,11.32,2060,2725,17.83,58.0,69.26,33.65,38.74,15.13
showcase-000118,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T09:00,Wednesday,9,0,1,1.583,16.85,0.15,0.0,12.21,51.2,15.82,0,0.231,0.0,0,0,11.07,2240,3323,29.94,63.0,52.47,20.04,22.67,13.15
showcase-000119,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T09:00,Wednesday,9,0,1,1.473,18.75,0.9,0.0,19.87,53.9,14.1,0,0.262,0.0,0,0,7.5,1825,2535,20.21,55.0,63.25,29.69,33.34,12.29
showcase-000120,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T10:00,Wednesday,10,0,1,1.348,19.45,0.04,0.0,18.41,58.6,14.65,0,0.351,0.0,0,0,4.0,1650,2001,20.84,42.0,50.38,28.79,30.63,6.4
showcase-000121,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T10:00,Wednesday,10,0,1,1.278,19.0,0.0,0.0,18.34,43.9,16.19,0,0.316,0.0,0,0,7.13,1520,1834,26.31,48.0,45.2,22.81,24.54,7.6
showcase-000122,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T10:00,Wednesday,10,0,1,1.408,18.79,0.08,0.0,18.92,49.4,15.4,0,0.323,0.0,0,0,11.57,2140,2955,26.32,54.0,51.27,22.8,26.01,14.1
showcase-000123,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-01T10:00,Wednesday,10,0,1,1.378,17.4,0.04,0.0,22.75,26.7,14.68,0,0.379,0.0,0,0,5.91,1960,2779,25.08,52.0,51.77,23.92,25.83,7.97
showcase-000124,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-01T10:00,Wednesday,10,0,1,1.358,19.29,0.35,0.0,18.29,53.7,14.12,0,0.365,0.0,0,0,7.72,1880,2392,22.12,50.0,55.77,27.13,29.28,7.94
showcase-000125,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-01T10:00,Wednesday,10,0,1,1.308,18.55,2.9,0.0,18.38,78.5,11.97,0,0.49,0.0,0,0,4.39,1760,2346,15.01,46.0,67.37,39.98,47.4,18.55
showcase-000126,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-01T10:00,Wednesday,10,0,1,1.388,17.37,3.24,0.0,20.46,77.2,11.78,0,0.426,0.0,0,0,9.57,1940,2563,13.01,44.0,70.43,46.12,53.17,15.28
showcase-000127,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T10:00,Wednesday,10,0,1,1.238,17.29,0.42,0.0,25.34,35.0,14.41,0,0.311,0.0,0,0,5.47,1380,1680,27.76,57.0,51.29,21.61,23.53,8.91
showcase-000128,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T10:00,Wednesday,10,0,1,1.288,18.35,1.05,0.0,10.73,34.9,14.38,0,0.406,0.0,0,0,5.93,1490,1810,28.62,61.0,53.07,20.96,23.73,13.23
showcase-000129,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T10:00,Wednesday,10,0,1,1.338,19.06,0.04,0.0,14.67,36.8,14.76,0,0.281,0.0,0,0,7.86,2060,2411,27.41,58.0,52.75,21.89,24.35,11.22
showcase-000130,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T10:00,Wednesday,10,0,1,1.428,19.18,0.48,0.0,26.48,62.8,15.06,0,0.305,0.0,0,0,7.32,2240,2830,28.14,63.0,55.33,21.32,23.01,7.92
showcase-000131,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T10:00,Wednesday,10,0,1,1.318,17.12,0.12,0.0,11.86,60.2,15.47,0,0.373,0.0,0,0,7.6,1825,2399,25.89,55.0,52.92,23.17,25.55,10.25
showcase-000132,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T11:00,Wednesday,11,0,1,1.195,19.07,1.0,0.0,19.22,58.6,14.45,0,0.43,0.0,0,0,8.27,1650,1724,17.44,42.0,58.47,34.4,38.61,12.24
showcase-000133,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T11:00,Wednesday,11,0,1,1.125,18.05,0.37,0.0,10.67,54.3,15.92,0,0.31,0.0,0,0,10.9,1520,1495,27.68,48.0,42.33,21.68,23.99,10.67
showcase-000134,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T11:00,Wednesday,11,0,1,1.255,17.54,0.53,0.0,22.7,48.1,13.65,0,0.278,0.0,0,0,6.54,2140,2522,25.8,54.0,52.21,23.25,25.34,8.98
showcase-000135,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-01T11:00,Wednesday,11,0,1,1.225,17.33,0.14,0.0,21.86,32.6,15.95,0,0.306,0.0,0,0,5.26,1960,2310,27.3,52.0,47.5,21.98,24.1,9.66
showcase-000136,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-01T11:00,Wednesday,11,0,1,1.205,16.99,0.0,0.0,16.39,55.3,14.07,0,0.269,0.0,0,0,11.24,1880,2165,26.74,50.0,46.52,22.44,24.63,9.77
showcase-000137,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-01T11:00,Wednesday,11,0,1,1.155,17.44,1.17,0.0,17.74,36.3,14.45,0,0.44,0.0,0,0,5.11,1760,1849,22.36,46.0,51.39,26.83,29.75,10.87
showcase-000138,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-01T11:00,Wednesday,11,0,1,1.235,18.82,0.03,0.0,14.14,27.6,14.29,0,0.4,0.0,0,0,9.35,1940,2216,21.45,44.0,51.24,27.97,31.15,11.39
showcase-000139,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T11:00,Wednesday,11,0,1,1.085,16.94,0.01,0.0,15.19,58.3,16.09,0,0.234,0.0,0,0,10.88,1380,1378,31.85,57.0,44.12,18.84,20.06,6.46
showcase-000140,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T11:00,Wednesday,11,0,1,1.135,19.43,0.02,0.0,9.74,49.6,14.3,0,0.298,0.0,0,0,4.56,1490,1665,36.44,61.0,40.26,16.46,18.6,13.02
showcase-000141,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T11:00,Wednesday,11,0,1,1.185,17.98,0.48,0.0,14.47,60.8,15.06,0,0.356,0.0,0,0,9.33,2060,2239,28.59,58.0,50.7,20.99,23.99,14.3
showcase-000142,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T11:00,Wednesday,11,0,1,1.275,19.14,0.37,0.0,24.04,46.9,14.12,1,0.484,0.0,0,0,15.66,2240,2504,23.23,63.0,63.13,25.83,30.36,17.53
showcase-000143,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T11:00,Wednesday,11,0,1,1.165,18.53,0.0,0.0,25.45,45.3,14.2,0,0.197,0.0,0,0,10.64,1825,1968,30.95,55.0,43.73,19.39,20.82,7.38
showcase-000144,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T12:00,Wednesday,12,0,1,1.118,19.54,0.22,0.0,10.36,54.0,15.73,0,0.212,0.0,0,0,6.69,1650,1726,21.46,42.0,48.9,27.96,29.78,6.52
showcase-000145,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T12:00,Wednesday,12,0,1,1.048,18.2,0.05,0.0,10.72,46.8,14.58,0,0.392,0.0,0,0,9.37,1520,1547,29.67,48.0,38.18,20.22,22.35,10.52
showcase-000146,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T12:00,Wednesday,12,0,1,1.178,18.2,0.14,0.0,23.02,35.8,13.95,0,0.223,0.0,0,0,10.07,2140,2443,26.99,54.0,50.01,22.23,23.86,7.32
showcase-000147,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-01T12:00,Wednesday,12,0,1,1.148,17.38,1.57,0.0,22.93,41.5,13.75,0,0.406,0.0,0,0,4.45,1960,2093,23.65,52.0,54.51,25.37,28.01,10.41
showcase-000148,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-01T12:00,Wednesday,12,0,1,1.128,19.73,0.36,0.0,19.94,62.0,15.01,0,0.396,0.0,0,0,6.49,1880,2000,27.57,50.0,44.86,21.76,24.53,12.72
showcase-000149,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-01T12:00,Wednesday,12,0,1,1.078,17.38,1.07,0.0,20.2,59.2,15.19,0,0.415,0.0,0,0,7.24,1760,1727,22.96,46.0,50.1,26.14,28.54,9.17
showcase-000150,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-01T12:00,Wednesday,12,0,1,1.158,17.11,0.0,0.0,24.72,43.7,14.78,1,0.574,0.0,0,0,16.73,1940,2305,18.04,44.0,59.0,33.26,40.07,20.47
showcase-000151,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T12:00,Wednesday,12,0,1,1.008,17.84,0.01,0.0,20.86,28.2,14.37,1,0.37,0.0,0,0,9.58,1380,1237,30.51,57.0,46.47,19.66,22.36,13.74
showcase-000152,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T12:00,Wednesday,12,0,1,1.058,18.41,0.23,0.0,21.16,40.4,15.1,0,0.394,0.0,0,0,9.79,1490,1503,32.63,61.0,46.52,18.39,20.56,11.8
showcase-000153,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T12:00,Wednesday,12,0,1,1.108,18.43,0.09,0.0,22.11,48.8,15.17,0,0.343,0.0,0,0,5.52,2060,2090,33.29,58.0,42.6,18.02,19.99,10.95
showcase-000154,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T12:00,Wednesday,12,0,1,1.198,19.74,0.24,0.0,14.7,35.6,15.8,0,0.389,0.0,0,0,4.79,2240,2604,33.08,63.0,47.48,18.14,20.06,10.6
showcase-000155,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T12:00,Wednesday,12,0,1,1.088,18.35,0.0,0.0,15.93,38.7,16.25,0,0.325,0.0,0,0,9.89,1825,1778,32.59,55.0,40.75,18.41,20.01,8.69
showcase-000156,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T13:00,Wednesday,13,0,1,1.134,18.68,1.14,0.0,19.48,36.4,13.63,0,0.379,0.0,0,0,9.37,1650,1876,19.22,42.0,54.24,31.22,36.06,15.49
showcase-000157,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T13:00,Wednesday,13,0,1,1.064,19.8,0.01,0.0,12.21,52.9,14.54,0,0.214,0.0,0,0,5.69,1520,1585,26.44,48.0,44.92,22.69,25.62,12.91
showcase-000158,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T13:00,Wednesday,13,0,1,1.194,19.23,0.02,0.0,23.01,42.5,15.81,0,0.3,0.0,0,0,7.53,2140,2531,29.24,54.0,45.86,20.52,23.34,13.76
showcase-000159,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-01T13:00,Wednesday,13,0,1,1.164,19.53,0.03,0.0,19.87,34.1,15.94,0,0.246,0.0,0,0,6.08,1960,2277,26.14,52.0,49.73,22.95,25.6,11.56
showcase-000160,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-01T13:00,Wednesday,13,0,1,1.144,19.59,0.04,0.0,20.09,59.2,16.4,0,0.206,0.0,0,0,4.37,1880,1980,25.56,50.0,48.88,23.48,25.73,9.58
showcase-000161,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-01T13:00,Wednesday,13,0,1,1.094,16.98,0.0,0.0,25.4,56.1,16.26,1,0.37,0.0,0,0,12.03,1760,1678,20.99,46.0,54.36,28.58,32.85,14.94
showcase-000162,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-01T13:00,Wednesday,13,0,1,1.174,18.98,0.01,0.0,20.08,40.9,15.69,1,0.464,0.0,0,0,13.69,1940,2180,18.49,44.0,57.97,32.44,38.51,18.7
showcase-000163,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T13:00,Wednesday,13,0,1,1.024,18.01,0.68,0.0,18.17,59.6,14.68,0,0.3,0.0,0,0,9.09,1380,1424,29.65,57.0,47.98,20.24,23.38,15.54
showcase-000164,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T13:00,Wednesday,13,0,1,1.074,18.25,0.02,0.0,26.61,36.4,14.26,0,0.301,0.0,0,0,10.8,1490,1473,31.3,61.0,48.68,19.17,21.04,9.74
showcase-000165,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T13:00,Wednesday,13,0,1,1.124,18.33,0.07,0.0,13.1,41.8,14.58,0,0.383,0.0,0,0,10.23,2060,2161,31.89,58.0,45.02,18.82,21.36,13.5
showcase-000166,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T13:00,Wednesday,13,0,1,1.214,18.81,0.9,0.0,14.4,46.7,14.22,0,0.412,0.0,0,0,11.18,2240,2667,29.0,63.0,53.97,20.69,22.71,9.76
showcase-000167,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T13:00,Wednesday,13,0,1,1.104,19.37,1.48,0.0,16.12,68.8,13.93,0,0.298,0.0,0,0,4.65,1825,1907,25.55,55.0,53.55,23.48,25.86,10.13
showcase-000168,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T14:00,Wednesday,14,0,1,1.232,18.92,0.4,0.0,22.86,41.7,14.75,0,0.325,0.0,0,0,4.28,1650,1938,19.51,42.0,53.54,30.75,33.44,8.75
showcase-000169,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T14:00,Wednesday,14,0,1,1.162,18.5,0.95,0.0,23.82,36.3,14.11,1,0.574,0.0,0,0,18.95,1520,1723,18.54,48.0,61.38,32.36,38.78,19.83
showcase-000170,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T14:00,Wednesday,14,0,1,1.292,18.71,0.0,0.0,20.9,26.9,14.91,0,0.213,0.0,0,0,4.88,2140,2791,25.13,54.0,53.46,23.87,27.2,13.93
showcase-000171,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-01T14:00,Wednesday,14,0,1,1.262,17.79,0.39,0.0,15.85,41.6,15.89,0,0.372,0.0,0,0,4.11,1960,2270,26.66,52.0,48.74,22.51,25.57,13.59
showcase-000172,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-01T14:00,Wednesday,14,0,1,1.242,17.97,1.24,0.0,13.81,52.8,14.61,1,0.476,0.0,0,0,18.5,1880,2166,17.29,50.0,65.41,34.69,41.84,20.62
showcase-000173,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-01T14:00,Wednesday,14,0,1,1.192,19.04,0.44,0.0,24.16,62.8,15.36,0,0.3,0.0,0,0,11.06,1760,2016,23.14,46.0,49.71,25.93,28.57,10.18
showcase-000174,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-01T14:00,Wednesday,14,0,1,1.272,16.96,1.34,0.0,25.92,50.0,15.17,0,0.428,0.0,0,0,11.51,1940,2458,17.29,44.0,60.71,34.71,40.12,15.58
showcase-000175,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-01T14:00,Wednesday,14,0,1,1.122,16.94,0.63,0.0,23.65,30.1,14.49,1,0.424,0.0,0,0,12.31,1380,1444,25.78,57.0,54.77,23.27,26.98,15.93
showcase-000176,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-01T14:00,Wednesday,14,0,1,1.172,18.71,0.12,0.0,12.1,30.6,15.48,0,0.372,0.0,0,0,10.49,1490,1599,33.75,61.0,44.67,17.78,19.81,11.43
showcase-000177,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-01T14:00,Wednesday,14,0,1,1.222,17.69,0.18,0.0,20.04,46.3,15.17,0,0.208,0.0,0,0,9.65,2060,2218,28.96,58.0,50.06,20.72,22.43,8.25
showcase-000178,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-01T14:00,Wednesday,14,0,1,1.312,17.41,0.07,0.0,23.79,47.3,15.5,1,0.424,0.0,0,0,13.86,2240,2849,25.36,63.0,59.75,23.66,28.76,21.56
showcase-000179,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-01T14:00,Wednesday,14,0,1,1.202,17.91,0.0,0.0,20.82,46.6,15.07,0,0.34,0.0,0,0,6.13,1825,1960,27.98,55.0,49.13,21.45,22.8,6.28
showcase-000180,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-01T15:00,Wednesday,15,0,1,1.388,16.06,0.11,0.0,24.3,58.4,14.66,0,0.372,0.0,0,0,11.96,1650,2221,20.83,42.0,50.41,28.81,30.85,7.08
showcase-000181,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-01T15:00,Wednesday,15,0,1,1.318,16.53,0.7,0.0,24.71,35.9,15.06,2,0.723,0.0,0,0,30.59,1520,1961,8.75,48.0,81.77,68.56,94.81,38.28
showcase-000182,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-01T15:00,Wednesday,15,0,1,1.448,16.15,0.5,0.0,17.7,39.7,14.71,2,0.698,0.0,0,0,25.73,2140,2800,10.03,54.0,81.42,59.81,82.44,37.83
