year,quarter,source_airport,target_airport,distance_miles,passengers,average_fare,primary_carrier,primary_market_share,primary_carrier_fare,low_fare_carrier,low_fare_market_share,low_fare
2021,3,LGA,STL,929,702,211.97,DL,0.4637,231.13,WN,0.3479,194.71
2021,3,SWF,STL,929,1,332.80,AA,1.0000,332.80,AA,1.0000,332.80
2021,3,EWR,MCO,989,4326,146.18,UA,0.4634,166.55,NK,0.1574,87.53
2021,3,HPN,MCO,989,387,195.61,B6,0.9508,196.03,AA,0.0272,190.19
2021,3,ISP,MCO,989,668,132.98,F9,0.5208,86.36,F9,0.5208,86.36
2021,3,JFK,MCO,989,2858,165.40,B6,0.5417,164.61,B6,0.5417,164.61
2021,3,LGA,MCO,989,2637,152.54,DL,0.4610,166.57,AA,0.1214,151.06
2021,3,SWF,MCO,989,2,243.95,AA,1.0000,243.95,AA,1.0000,243.95
2021,3,EWR,ILM,540,37,196.94,AA,0.6548,198.17,UA,0.2708,192.90
2021,3,HPN,ILM,540,8,224.94,AA,0.8056,224.83,AA,0.8056,224.83
2021,3,ISP,ILM,540,5,219.15,AA,0.9787,220.71,AA,0.9787,220.71
2021,3,JFK,ILM,540,10,204.54,AA,0.9205,208.10,DL,0.0227,154.50
2021,3,LGA,ILM,540,202,189.13,AA,0.6489,192.58,DL,0.3047,184.69
2021,3,SWF,ILM,540,1,240.56,AA,1.0000,240.56,AA,1.0000,240.56
2021,3,EWR,OAK,2619,19,260.17,NK,0.5322,137.07,NK,0.5322,137.07
2021,3,EWR,SFO,2619,2295,372.11,UA,0.7012,385.60,B6,0.1703,365.49
2021,3,EWR,SJC,2619,37,374.79,DL,0.2815,365.50,AS,0.1320,329.10
2021,3,HPN,SFO,2619,12,357.33,AA,0.3981,267.04,AA,0.3981,267.04
2021,3,HPN,SJC,2619,0,203.75,DL,1.0000,203.75,DL,1.0000,203.75
2021,3,ISP,OAK,2619,2,316.55,WN,1.0000,316.55,WN,1.0000,316.55
2021,3,ISP,SFO,2619,1,546.56,AA,1.0000,546.56,AA,1.0000,546.56
2021,3,ISP,SJC,2619,0,523.00,WN,1.0000,523.00,WN,1.0000,523.00
2021,3,JFK,OAK,2619,21,325.66,DL,0.7672,331.68,AS,0.1640,293.74
2021,3,JFK,SFO,2619,3662,353.56,DL,0.3987,321.91,DL,0.3987,321.91
2021,3,JFK,SJC,2619,209,259.76,B6,0.7499,242.28,B6,0.7499,242.28
2021,3,LGA,OAK,2619,40,240.92,WN,0.9162,245.55,NK,0.0243,117.78
2021,3,LGA,SFO,2619,76,340.54,AA,0.3343,278.39,WN,0.1414,224.29
2021,3,LGA,SJC,2619,45,274.76,WN,0.4662,268.25,AA,0.1860,257.10
2021,3,SWF,SFO,2619,1,310.77,AA,0.9231,315.09,AA,0.9231,315.09
2021,3,EWR,SMF,2553,280,293.16,UA,0.8036,292.89,NK,0.0186,132.07
2021,3,HPN,SMF,2553,4,382.50,DL,0.3750,413.07,AA,0.2750,285.82
2021,3,ISP,SMF,2553,2,314.18,WN,0.6875,286.55,WN,0.6875,286.55
2021,3,JFK,SMF,2553,235,281.93,B6,0.6103,269.85,B6,0.6103,269.85
2021,3,LGA,SMF,2553,92,322.51,WN,0.2615,272.35,WN,0.2615,272.35
2021,3,EWR,TPA,1055,1838,148.93,UA,0.6272,154.62,B6,0.2639,150.60
2021,3,HPN,TPA,1055,157,194.72,B6,0.8747,194.24,B6,0.8747,194.24
2021,3,ISP,TPA,1055,248,115.43,F9,0.6871,76.35,F9,0.6871,76.35
2021,3,JFK,TPA,1055,971,164.97,DL,0.5857,164.51,B6,0.3744,164.43
2021,3,LGA,TPA,1055,968,170.08,DL,0.5298,181.74,WN,0.1669,143.52
2021,3,SWF,PIE,1055,80,89.10,G4,1.0000,89.10,G4,1.0000,89.10
2021,3,SWF,TPA,1055,1,303.32,AA,0.8889,308.61,AA,0.8889,308.61
2021,3,EWR,SAT,1624,175,326.72,UA,0.5047,321.49,AA,0.2987,318.39
2021,3,HPN,SAT,1624,8,334.14,DL,0.5694,366.32,AA,0.3194,293.70
2021,3,ISP,SAT,1624,14,275.60,WN,0.9535,276.24,F9,0.0233,146.00
2021,3,JFK,SAT,1624,133,302.85,AA,0.6898,283.78,AA,0.6898,283.78
2021,3,LGA,SAT,1624,209,305.07,AA,0.3967,284.35,WN,0.2613,251.73
2021,3,SWF,SAT,1624,0,272.50,AA,1.0000,272.50,AA,1.0000,272.50
2021,3,EWR,OMA,1188,84,266.35,DL,0.3964,261.50,AA,0.2733,244.81
2021,3,HPN,OMA,1188,6,262.13,DL,0.6000,207.52,DL,0.6000,207.52
2021,3,ISP,OMA,1188,0,387.00,WN,0.6667,414.50,AA,0.3333,332.00
2021,3,JFK,OMA,1188,12,322.03,DL,0.5676,328.86,AA,0.3784,327.84
2021,3,LGA,OMA,1188,168,267.99,DL,0.7395,274.52,WN,0.1108,240.20
2021,3,EWR,SAN,2481,1063,283.18,UA,0.6220,291.66,AS,0.1631,248.85
2021,3,HPN,SAN,2481,9,363.20,AA,0.5823,358.92,AA,0.5823,358.92
2021,3,ISP,SAN,2481,11,284.60,WN,0.7245,270.91,WN,0.7245,270.91
2021,3,JFK,SAN,2481,1221,303.48,DL,0.4676,303.16,AS,0.1242,233.60
2021,3,LGA,SAN,2481,80,294.20,AA,0.3497,292.55,WN,0.3075,240.98
2021,3,SWF,SAN,2481,0,225.00,AA,1.0000,225.00,AA,1.0000,225.00
2021,3,EWR,ORF,337,127,179.16,UA,0.9940,179.23,UA,0.9940,179.23
2021,3,HPN,ORF,337,3,258.52,AA,1.0000,258.52,AA,1.0000,258.52
2021,3,HPN,PHF,337,0,147.50,AA,1.0000,147.50,AA,1.0000,147.50
2021,3,ISP,ORF,337,18,178.61,WN,0.8155,171.62,WN,0.8155,171.62
2021,3,JFK,ORF,337,8,197.75,AA,0.9333,196.54,AA,0.9333,196.54
2021,3,JFK,PHF,337,0,210.17,AA,1.0000,210.17,AA,1.0000,210.17
2021,3,LGA,ORF,337,310,171.93,DL,0.8081,178.86,AA,0.1674,137.30
2021,3,LGA,PHF,337,1,250.58,AA,1.0000,250.58,AA,1.0000,250.58
2021,3,SWF,ORF,337,0,199.00,AA,1.0000,199.00,AA,1.0000,199.00
2021,3,EWR,PNS,1063,42,250.15,DL,0.5325,258.27,AA,0.2571,233.93
2021,3,HPN,PNS,1063,7,224.06,DL,0.6029,207.00,DL,0.6029,207.00
2021,3,ISP,PNS,1063,5,209.55,WN,0.9574,212.78,AA,0.0426,137.00
2021,3,JFK,PNS,1063,16,226.09,AA,0.5448,198.33,AA,0.5448,198.33
2021,3,LGA,PNS,1063,134,205.19,AA,0.6966,195.51,AA,0.6966,195.51
2021,3,SWF,PNS,1063,0,497.00,AA,1.0000,497.00,AA,1.0000,497.00
2021,3,EWR,OKC,1381,69,314.64,UA,0.3538,347.02,AA,0.3491,285.65
2021,3,HPN,OKC,1381,5,307.58,AA,0.6600,277.94,AA,0.6600,277.94
2021,3,ISP,OKC,1381,2,332.16,AA,0.5000,399.26,WN,0.3889,258.86
2021,3,JFK,OKC,1381,32,289.96,AA,0.6130,278.52,AA,0.6130,278.52
2021,3,LGA,OKC,1381,119,281.06,AA,0.5282,266.62,WN,0.1393,260.86
2021,3,SWF,OKC,1381,0,371.00,AA,1.0000,371.00,AA,1.0000,371.00
2021,3,EWR,PBI,1077,1414,168.28,UA,0.6846,169.91,B6,0.2979,161.09
2021,3,HPN,PBI,1077,334,217.66,B6,0.9596,218.05,AA,0.0153,201.68
2021,3,ISP,PBI,1077,355,182.94,WN,0.6801,220.16,F9,0.3095,99.15
2021,3,JFK,PBI,1077,696,176.34,B6,0.7568,169.66,B6,0.7568,169.66
2021,3,LGA,PBI,1077,638,189.96,DL,0.6145,199.12,B6,0.3422,174.71
2021,3,SWF,PBI,1077,1,237.70,AA,1.0000,237.70,AA,1.0000,237.70
2021,3,EWR,PDX,2482,599,284.00,UA,0.6375,286.09,AS,0.3105,268.78
2021,3,HPN,PDX,2482,2,409.68,DL,0.4545,431.60,UA,0.2273,349.40
2021,3,ISP,PDX,2482,1,302.80,AA,0.8000,294.75,AA,0.8000,294.75
2021,3,JFK,PDX,2482,588,266.00,B6,0.3698,232.88,B6,0.3698,232.88
2021,3,LGA,PDX,2482,42,370.13,DL,0.3069,522.28,WN,0.1509,236.31
2021,3,SWF,PDX,2482,0,465.00,AA,1.0000,465.00,AA,1.0000,465.00
2021,3,EWR,PWM,284,160,172.45,UA,0.9939,172.55,UA,0.9939,172.55
2021,3,HPN,PWM,284,0,225.00,AA,1.0000,225.00,AA,1.0000,225.00
2021,3,ISP,PWM,284,0,232.75,WN,0.7500,186.33,WN,0.7500,186.33
2021,3,JFK,PWM,284,239,160.17,B6,0.5362,155.03,B6,0.5362,155.03
2021,3,LGA,PWM,284,160,181.05,DL,0.6615,192.04,AA,0.3338,159.53
2021,3,SWF,PWM,284,0,147.00,AA,1.0000,147.00,AA,1.0000,147.00
2021,3,EWR,RDU,463,687,158.40,UA,0.5634,172.50,B6,0.3960,135.30
2021,3,HPN,RDU,463,10,242.16,AA,0.8804,247.65,DL,0.0761,193.07
2021,3,ISP,RDU,463,38,208.69,WN,0.8494,202.77,WN,0.8494,202.77
2021,3,JFK,RDU,463,564,162.03,DL,0.5143,176.64,B6,0.4474,145.32
2021,3,LGA,RDU,463,854,168.76,DL,0.6509,175.47,AA,0.3216,155.87
2021,3,SWF,RDU,463,3,239.86,AA,0.9655,242.22,AA,0.9655,242.22
2021,3,EWR,RIC,325,115,175.18,UA,0.9821,173.74,UA,0.9821,173.74
2021,3,HPN,RIC,325,0,592.07,AA,1.0000,592.07,AA,1.0000,592.07
2021,3,ISP,RIC,325,5,246.04,AA,1.0000,246.04,AA,1.0000,246.04
2021,3,JFK,RIC,325,62,183.46,DL,0.9754,181.42,DL,0.9754,181.42
2021,3,LGA,RIC,325,267,178.38,DL,0.7047,191.53,AA,0.2550,141.12
2021,3,SWF,RIC,325,1,321.12,AA,1.0000,321.12,AA,1.0000,321.12
2021,3,EWR,RNO,2443,68,360.60,UA,0.4254,436.06,AA,0.3194,270.71
2021,3,HPN,RNO,2443,1,319.73,AA,0.6000,291.33,UA,0.1000,260.00
2021,3,ISP,RNO,2443,0,217.50,AA,0.7500,205.67,AA,0.7500,205.67
2021,3,JFK,RNO,2443,206,271.60,B6,0.6991,251.14,B6,0.6991,251.14
2021,3,LGA,RNO,2443,35,309.68,AA,0.4673,287.51,WN,0.1745,285.70
2021,3,EWR,ROC,285,42,185.02,UA,1.0000,185.02,UA,1.0000,185.02
2021,3,HPN,ROC,285,0,213.00,AA,1.0000,213.00,AA,1.0000,213.00
2021,3,ISP,ROC,285,2,209.13,WN,0.9130,205.10,WN,0.9130,205.10
2021,3,JFK,ROC,285,235,181.11,DL,0.7503,183.16,B6,0.2127,173.42
2021,3,LGA,ROC,285,50,154.22,DL,0.8745,154.69,AA,0.1017,150.79
2021,3,EWR,SLC,2022,406,273.47,UA,0.4811,264.38,UA,0.4811,264.38
2021,3,HPN,SLC,2022,6,346.15,DL,0.5385,377.95,UA,0.1538,311.50
2021,3,ISP,SLC,2022,1,211.64,WN,1.0000,211.64,WN,1.0000,211.64
2021,3,JFK,SLC,2022,966,243.92,DL,0.5826,278.07,B6,0.3772,188.47
2021,3,LGA,SLC,2022,50,263.46,DL,0.3712,315.05,WN,0.1790,193.45
2021,3,EWR,SAV,756,388,155.41,UA,0.8930,155.15,G4,0.0445,83.10
2021,3,HPN,SAV,756,9,213.11,AA,0.5833,201.96,AA,0.5833,201.96
2021,3,ISP,SAV,756,11,185.32,WN,0.9010,178.20,WN,0.9010,178.20
2021,3,JFK,SAV,756,421,144.89,B6,0.5471,141.56,B6,0.5471,141.56
2021,3,LGA,SAV,756,265,153.36,DL,0.6617,162.12,AA,0.2935,133.47
2021,3,SWF,SAV,756,10,86.37,G4,0.9271,72.47,G4,0.9271,72.47
2021,3,EWR,SRQ,1084,279,195.14,UA,0.8870,193.46,B6,0.0320,177.40
2021,3,HPN,SRQ,1084,12,254.30,DL,0.5130,270.27,AA,0.4783,238.03
2021,3,ISP,SRQ,1084,25,175.45,WN,0.9956,175.53,WN,0.9956,175.53
2021,3,JFK,SRQ,1084,166,189.48,B6,0.9575,187.39,AA,0.0118,183.45
2021,3,LGA,SRQ,1084,104,222.36,DL,0.8694,225.79,WN,0.0439,156.99
2021,3,SWF,SRQ,1084,0,107.00,AA,1.0000,107.00,AA,1.0000,107.00
2021,3,EWR,SYR,222,24,152.65,UA,1.0000,152.65,UA,1.0000,152.65
2021,3,ISP,SYR,222,1,297.43,AA,1.0000,297.43,AA,1.0000,297.43
2021,3,JFK,SYR,222,129,182.27,DL,0.7668,187.28,B6,0.2012,164.57
2021,3,LGA,SYR,222,22,165.60,DL,1.0000,165.60,DL,1.0000,165.60
2021,3,EWR,TVC,690,43,252.35,UA,0.8173,248.28,UA,0.8173,248.28
2021,3,HPN,TVC,690,2,319.17,DL,0.4706,299.01,DL,0.4706,299.01
2021,3,ISP,TVC,690,0,188.00,AA,1.0000,188.00,AA,1.0000,188.00
2021,3,JFK,TVC,690,3,302.71,DL,0.5312,346.21,AA,0.3438,282.45
2021,3,LGA,TVC,690,130,236.91,AA,0.5251,209.54,AA,0.5251,209.54
2021,3,RSW,BWI,919,410,162.52,WN,0.9589,160.41,WN,0.9589,160.41
2021,3,RSW,DCA,919,204,164.32,AA,0.9031,160.57,WN,0.0234,157.73
2021,3,RSW,IAD,919,216,171.61,UA,0.9481,170.74,WN,0.0161,148.60
2021,3,RSW,HOU,861,46,154.84,WN,0.8815,147.61,WN,0.8815,147.61
2021,3,RSW,IAH,861,169,180.65,UA,0.9072,179.71,WN,0.0135,158.28
2021,3,RSW,EWR,1120,979,165.27,UA,0.7739,165.42,B6,0.1923,160.95
2021,3,RSW,HPN,1120,235,208.36,B6,0.9455,209.81,AA,0.0273,186.61
2021,3,RSW,ISP,1120,100,115.09,F9,0.6812,80.49,F9,0.6812,80.49
2021,3,RSW,JFK,1120,562,168.76,B6,0.6263,168.91,DL,0.3404,165.76
2021,3,RSW,LGA,1120,252,168.04,DL,0.8837,166.03,WN,0.0164,156.89
2021,3,RSW,SWF,1120,0,200.33,AA,1.0000,200.33,AA,1.0000,200.33
2021,3,RSW,BUR,2238,11,264.63,AA,0.5192,328.10,WN,0.4231,190.27
2021,3,RSW,LAX,2238,116,285.65,AA,0.4032,267.94,WN,0.1057,208.69
2021,3,RSW,LGB,2238,6,182.25,WN,0.8077,171.95,WN,0.8077,171.95
2021,3,RSW,ONT,2238,24,266.34,AA,0.5822,260.78,WN,0.1511,224.76
2021,3,RSW,SNA,2238,45,316.71,AA,0.4833,343.88,WN,0.1507,222.02
2021,3,GSP,BWI,426,124,147.22,WN,0.8070,132.83,WN,0.8070,132.83
2021,3,GSP,DCA,426,84,166.57,AA,0.9005,163.66,AA,0.9005,163.66
2021,3,GSP,IAD,426,79,162.68,UA,0.8960,152.54,UA,0.8960,152.54
2021,3,GSP,HOU,845,78,173.73,WN,0.8556,165.17,WN,0.8556,165.17
2021,3,GSP,IAH,845,114,211.43,UA,0.8450,210.68,AA,0.0909,199.37
2021,3,GSP,EWR,643,99,215.55,UA,0.6762,198.18,UA,0.6762,198.18
2021,3,GSP,HPN,643,9,257.64,AA,0.6707,238.11,AA,0.6707,238.11
2021,3,GSP,ISP,643,7,220.76,WN,0.5238,190.55,WN,0.5238,190.55
2021,3,GSP,JFK,643,14,249.19,AA,0.6439,226.45,AA,0.6439,226.45
2021,3,GSP,LGA,643,159,215.02,DL,0.7123,223.64,AA,0.1918,203.76
2021,3,GSP,SWF,643,2,206.47,AA,1.0000,206.47,AA,1.0000,206.47
2021,3,GRR,AZA,1574,129,114.63,G4,1.0000,114.63,G4,1.0000,114.63
2021,3,GRR,PHX,1574,154,247.75,DL,0.4064,256.26,WN,0.2763,227.28
2021,3,GRR,BWI,528,99,164.81,WN,0.8381,154.37,WN,0.8381,154.37
2021,3,GRR,DCA,528,120,173.59,AA,0.8560,169.04,WN,0.0217,132.42
2021,3,GRR,IAD,528,44,184.25,UA,0.8333,176.29,WN,0.0613,150.68
2021,3,GRR,EWR,656,131,192.12,UA,0.6027,223.55,G4,0.2884,82.28
2021,3,GRR,HPN,656,5,240.23,AA,0.7111,244.65,AA,0.7111,244.65
2021,3,GRR,ISP,656,4,210.38,WN,0.7838,195.45,WN,0.7838,195.45
2021,3,GRR,JFK,656,14,250.62,AA,0.5859,184.31,AA,0.5859,184.31
2021,3,GRR,LGA,656,109,224.32,DL,0.7490,229.49,AA,0.1750,200.13
2021,3,GRR,SWF,656,1,268.31,AA,1.0000,268.31,AA,1.0000,268.31
2021,3,GRR,BUR,1874,14,261.07,WN,0.6412,241.28,WN,0.6412,241.28
2021,3,GRR,LAX,1874,191,229.15,G4,0.3267,94.84,G4,0.3267,94.84
2021,3,GRR,LGB,1874,7,224.17,WN,0.8636,202.85,WN,0.8636,202.85
2021,3,GRR,ONT,1874,32,301.82,AA,0.3993,293.07,WN,0.2919,258.41
2021,3,GRR,SNA,1874,60,283.03,AA,0.3412,266.18,WN,0.1916,234.70
2021,3,GRR,PIE,1044,164,79.60,G4,1.0000,79.60,G4,1.0000,79.60
2021,3,GRR,TPA,1044,101,181.62,WN,0.3837,147.89,WN,0.3837,147.89
2021,3,GSO,EWR,492,50,191.95,UA,0.5927,171.54,UA,0.5927,171.54
2021,3,GSO,HPN,492,5,225.92,AA,0.7959,224.10,AA,0.7959,224.10
2021,3,GSO,ISP,492,5,207.65,AA,1.0000,207.65,AA,1.0000,207.65
2021,3,GSO,JFK,492,8,201.19,AA,0.6528,196.07,AA,0.6528,196.07
2021,3,GSO,LGA,492,265,170.67,DL,0.6295,173.23,AA,0.3488,165.35
2021,3,GSO,SWF,492,1,232.11,AA,1.0000,232.11,AA,1.0000,232.11
2021,3,LAS,AZA,276,15,78.75,G4,1.0000,78.75,G4,1.0000,78.75
2021,3,LAS,PHX,276,1305,129.64,WN,0.6311,131.22,WN,0.6311,131.22
2021,3,LAS,BWI,2106,1315,233.04,WN,0.6864,248.93,NK,0.1845,146.10
2021,3,LAS,DCA,2106,488,289.80,AA,0.6549,308.44,WN,0.1436,232.64
2021,3,LAS,IAD,2106,454,314.62,UA,0.8398,320.57,WN,0.0496,228.64
2021,3,LAS,EWR,2282,2141,258.38,UA,0.5486,289.32,NK,0.1153,130.84
2021,3,LAS,HPN,2282,10,348.62,AA,0.5158,336.68,AA,0.5158,336.68
2021,3,LAS,ISP,2282,19,264.52,WN,0.7401,272.29,F9,0.1130,79.90
2021,3,LAS,JFK,2282,1596,312.19,DL,0.6234,320.85,B6,0.3024,305.77
2021,3,LAS,LGA,2282,160,242.39,AA,0.2662,264.05,NK,0.2437,121.82
2021,3,LAS,SWF,2282,0,318.25,AA,1.0000,318.25,AA,1.0000,318.25
2021,3,LAS,OAK,414,1627,130.45,WN,0.7757,139.11,NK,0.1385,100.82
2021,3,LAS,SFO,414,1678,147.26,UA,0.3787,172.77,F9,0.1161,91.34
2021,3,LAS,SJC,414,1059,159.70,WN,0.9512,160.83,F9,0.0281,90.64
2021,3,LAS,FLL,2174,955,186.71,B6,0.4552,214.75,NK,0.2682,111.35
2021,3,LAS,MIA,2174,902,219.05,AA,0.6277,265.18,F9,0.2549,102.17
2021,3,LAS,BUR,236,920,133.56,WN,0.9245,137.19,F9,0.0246,77.44
2021,3,LAS,LAX,236,2713,110.14,WN,0.3030,104.50,WN,0.3030,104.50
2021,3,LAS,LGB,236,544,98.00,WN,0.9994,97.99,WN,0.9994,97.99
2021,3,LAS,ONT,236,359,123.96,WN,0.8913,129.96,F9,0.1087,74.82
2021,3,LAS,SNA,236,907,127.94,WN,0.8639,134.49,F9,0.0410,79.80
2021,3,LAS,TPA,1984,835,191.62,WN,0.3503,235.21,F9,0.2176,98.23
2021,3,LAS,ORF,2154,216,299.92,AA,0.3350,306.80,WN,0.2348,264.68
2021,3,LAS,PHF,2154,15,306.36,AA,0.9781,308.69,AA,0.9781,308.69
2021,3,IND,PHX,1488,516,229.67,WN,0.5057,220.58,WN,0.5057,220.58
2021,3,IND,BWI,516,250,173.13,WN,0.8684,167.25,WN,0.8684,167.25
2021,3,IND,DCA,516,280,168.04,AA,0.9116,167.40,WN,0.0190,160.78
2021,3,IND,IAD,516,166,174.65,UA,0.9131,174.31,WN,0.0203,136.77
2021,3,IND,EWR,701,248,248.34,UA,0.8624,244.36,UA,0.8624,244.36
2021,3,IND,HPN,701,7,238.07,AA,0.5484,262.24,DL,0.3387,221.16
2021,3,IND,ISP,701,9,241.89,WN,0.5488,207.51,WN,0.5488,207.51
2021,3,IND,JFK,701,111,209.38,DL,0.8301,211.89,AA,0.0982,198.23
2021,3,IND,LGA,701,467,207.01,DL,0.5869,221.43,AA,0.3875,185.51
2021,3,IND,SWF,701,1,267.80,AA,1.0000,267.80,AA,1.0000,267.80
2021,3,IND,OAK,1943,82,222.31,WN,0.8117,233.53,F9,0.0212,81.94
2021,3,IND,SFO,1943,234,307.41,UA,0.4259,311.46,WN,0.1092,262.93
2021,3,IND,SJC,1943,90,275.52,WN,0.4952,257.38,WN,0.4952,257.38
2021,3,IND,FLL,1020,340,146.77,WN,0.4997,158.71,G4,0.1844,93.43
2021,3,IND,MIA,1020,263,165.88,AA,0.8172,161.82,WN,0.0999,146.49
2021,3,IND,BUR,1814,49,218.31,WN,0.7283,211.41,WN,0.7283,211.41
2021,3,IND,LAX,1814,630,214.18,AA,0.4004,225.39,WN,0.1088,187.06
2021,3,IND,LGB,1814,33,186.35,WN,0.7633,165.67,WN,0.7633,165.67
2021,3,IND,ONT,1814,77,267.53,WN,0.4368,256.40,WN,0.4368,256.40
2021,3,IND,SNA,1814,99,288.19,AA,0.4033,311.30,WN,0.3978,250.02
2021,3,IND,PIE,840,109,77.70,G4,1.0000,77.70,G4,1.0000,77.70
2021,3,IND,TPA,840,516,146.21,WN,0.7568,142.11,NK,0.0724,76.97
2021,3,JAC,EWR,1925,83,427.00,UA,0.6519,467.98,AA,0.1395,290.17
2021,3,JAC,HPN,1925,3,414.69,UA,0.4000,400.50,UA,0.4000,400.50
2021,3,JAC,ISP,1925,0,892.00,AA,1.0000,892.00,AA,1.0000,892.00
2021,3,JAC,JFK,1925,168,312.95,AA,0.7883,298.43,AA,0.7883,298.43
2021,3,JAC,LGA,1925,63,390.19,AA,0.4740,382.23,AA,0.4740,382.23
2021,3,JAC,BUR,785,8,342.04,DL,0.7778,355.13,UA,0.0694,224.76
2021,3,JAC,LAX,785,183,210.04,UA,0.4914,196.88,UA,0.4914,196.88
2021,3,JAC,LGB,785,4,330.05,DL,0.9459,337.16,AA,0.0270,284.00
2021,3,JAC,ONT,785,6,306.37,DL,0.7586,311.86,UA,0.1897,261.27
2021,3,JAC,SNA,785,27,316.85,DL,0.7008,335.33,UA,0.1803,271.39
2021,3,JAN,BWI,888,101,160.94,WN,0.7621,149.22,WN,0.7621,149.22
2021,3,JAN,DCA,888,68,202.57,AA,0.5981,192.88,AA,0.5981,192.88
2021,3,JAN,IAD,888,15,231.62,DL,0.5109,241.48,WN,0.2336,179.69
2021,3,OAK,TUS,751,50,171.91,WN,0.7780,167.78,WN,0.7780,167.78
2021,3,SFO,TUS,751,124,221.44,UA,0.7667,225.95,WN,0.1079,187.91
2021,3,SJC,TUS,751,65,188.19,WN,0.6344,177.10,WN,0.6344,177.10
2021,3,OAK,SEA,696,1290,126.80,WN,0.5319,118.05,WN,0.5319,118.05
2021,3,SFO,SEA,696,2094,137.63,AS,0.4719,134.10,AS,0.4719,134.10
2021,3,SJC,SEA,696,1432,135.25,AS,0.4868,135.87,WN,0.2682,122.46
2021,3,OAK,BWI,2457,171,260.36,WN,0.7418,277.73,NK,0.1561,166.07
2021,3,OAK,DCA,2457,55,294.53,WN,0.7016,289.43,WN,0.7016,289.43
2021,3,OAK,IAD,2457,24,316.41,WN,0.6376,314.95,AS,0.1284,263.52
2021,3,SFO,BWI,2457,245,330.35,UA,0.2710,385.64,WN,0.2115,299.84
2021,3,SFO,DCA,2457,714,341.98,UA,0.3763,378.72,AS,0.3321,314.34
2021,3,SFO,IAD,2457,846,417.03,UA,0.9012,427.18,WN,0.0113,262.06
2021,3,SJC,BWI,2457,124,286.02,WN,0.7797,269.54,WN,0.7797,269.54
2021,3,SJC,DCA,2457,104,298.12,WN,0.3757,259.66,WN,0.3757,259.66
2021,3,SJC,IAD,2457,68,290.16,WN,0.3585,282.47,DL,0.2621,251.37
2021,3,OAK,STL,1735,142,252.22,WN,0.8932,253.15,F9,0.0130,97.59
2021,3,SFO,STL,1735,147,276.33,WN,0.3058,232.63,WN,0.3058,232.63
2021,3,SJC,STL,1735,174,236.86,WN,0.8498,229.92,WN,0.8498,229.92
2021,3,OAK,GEG,742,188,137.78,WN,0.9331,133.26,WN,0.9331,133.26
2021,3,SFO,GEG,742,198,144.41,AS,0.5162,136.46,AS,0.5162,136.46
2021,3,SJC,GEG,742,158,127.88,WN,0.4684,127.62,AS,0.4540,124.72
2021,3,OAK,TPA,2393,46,234.56,WN,0.6981,247.97,NK,0.1462,112.08
2021,3,SFO,TPA,2393,313,307.22,UA,0.6474,313.78,AA,0.1286,297.23
2021,3,SJC,TPA,2393,72,289.72,WN,0.4520,255.43,WN,0.4520,255.43
2021,3,OAK,SBA,263,94,113.56,WN,1.0000,113.56,WN,1.0000,113.56
2021,3,SFO,SBA,263,151,161.84,UA,0.9978,161.55,UA,0.9978,161.55
2021,3,SJC,SBA,263,0,110.00,AS,1.0000,110.00,AS,1.0000,110.00
2021,3,FLL,PIT,1013,416,137.61,WN,0.5444,151.10,NK,0.3305,88.81
2021,3,MIA,PIT,1013,245,167.73,AA,0.8697,165.30,AA,0.8697,165.30
2021,3,FLL,PHX,1972,358,191.43,WN,0.3990,180.55,B6,0.2054,165.95
2021,3,MIA,PHX,1972,528,237.77,AA,0.8606,242.23,F9,0.0286,94.98
2021,3,FLL,SEA,2724,463,233.70,AS,0.4702,248.34,B6,0.1468,192.62
2021,3,MIA,SEA,2724,318,261.72,AA,0.7521,261.15,AA,0.7521,261.15
2021,3,FLL,BNA,806,656,120.43,WN,0.7342,120.61,NK,0.1094,84.60
2021,3,MIA,BNA,806,544,135.00,AA,0.5685,143.09,WN,0.3937,118.21
2021,3,FLL,BWI,946,1243,140.22,WN,0.6989,151.37,NK,0.2659,101.70
2021,3,FLL,DCA,946,565,155.25,B6,0.5313,159.96,WN,0.3630,138.18
2021,3,FLL,IAD,946,440,168.50,UA,0.9457,167.67,UA,0.9457,167.67
2021,3,MIA,BWI,946,800,137.96,WN,0.6908,139.57,F9,0.1621,86.16
2021,3,MIA,DCA,946,1062,189.74,AA,0.9735,189.66,AA,0.9735,189.66
2021,3,MIA,IAD,946,183,197.27,UA,0.8650,197.47,WN,0.0155,149.17
2021,3,FLL,STL,1068,330,165.88,WN,0.8136,169.66,NK,0.0903,76.95
2021,3,MIA,STL,1068,332,154.41,AA,0.6050,158.82,WN,0.3396,144.00
2021,3,FLL,MCO,192,130,119.73,WN,0.3520,125.20,UA,0.1843,94.19
2021,3,MIA,MCO,192,341,120.01,AA,0.9341,123.65,F9,0.0659,68.34
2021,3,FLL,MSP,1501,418,130.62,DL,0.8285,134.14,NK,0.0761,79.71
2021,3,MIA,MSP,1501,378,147.25,DL,0.8237,144.20,DL,0.8237,144.20
2021,3,FLL,EWR,1139,2537,139.11,UA,0.5369,147.58,NK,0.1436,89.45
2021,3,FLL,HPN,1139,216,208.60,B6,0.9437,210.15,AA,0.0181,177.08
2021,3,FLL,ISP,1139,116,185.37,WN,0.9812,184.07,WN,0.9812,184.07
